planning_area,region,boundary_wkt
ANG MO KIO,NORTH-EAST REGION,"POLYGON ((103.8572073 1.3965373, 103.8570063 1.3967206, 103.8567509 1.3969537, 103.8562516 1.3972839, 103.8557625 1.3975119, 103.8551817 1.3977002, 103.8548115 1.3977392, 103.8544774 1.3977428, 103.8540507 1.3977033, 103.8536554 1.3976141, 103.8536350 1.3976061, 103.8524910 1.3971403, 103.8523882 1.3970876, 103.8520371 1.3969077, 103.8519239 1.3968496, 103.8518842 1.3968399, 103.8518625 1.3968259, 103.8510360 1.3966020, 103.8500710 1.3964691, 103.8497311 1.3964819, 103.8496303 1.3964857, 103.8492256 1.3965009, 103.8491682 1.3965030, 103.8477917 1.3965548, 103.8466306 1.3966066, 103.8449399 1.3966131, 103.8438081 1.3965309, 103.8436396 1.3965168, 103.8426813 1.3964371, 103.8420449 1.3963114, 103.8404651 1.3959872, 103.8389669 1.3955945, 103.8365400 1.3949898, 103.8364259 1.3949613, 103.8356603 1.3947284, 103.8350408 1.3945400, 103.8346796 1.3944511, 103.8344935 1.3944054, 103.8344533 1.3943955, 103.8344011 1.3943826, 103.8342692 1.3943502, 103.8342155 1.3943370, 103.8340951 1.3943074, 103.8338590 1.3942531, 103.8336375 1.3942021, 103.8323571 1.3939077, 103.8315169 1.3936827, 103.8297350 1.3932658, 103.8273721 1.3929478, 103.8272917 1.3929431, 103.8271479 1.3929347, 103.8268787 1.3929226, 103.8266095 1.3929150, 103.8263403 1.3929115, 103.8260711 1.3929115, 103.8258015 1.3929157, 103.8255328 1.3929248, 103.8252632 1.3929376, 103.8249941 1.3929548, 103.8247259 1.3929748, 103.8244567 1.3930002, 103.8241885 1.3930288, 103.8239199 1.3930619, 103.8236539 1.3930996, 103.8234047 1.3931379, 103.8218934 1.3935346, 103.8188225 1.3943409, 103.8187493 1.3934472, 103.8186063 1.3928238, 103.8183555 1.3917933, 103.8180187 1.3904580, 103.8179551 1.3899305, 103.8179869 1.3894030, 103.8181457 1.3889714, 103.8183840 1.3886198, 103.8181419 1.3883507, 103.8180701 1.3882619, 103.8178932 1.3881443, 103.8178474 1.3881166, 103.8176889 1.3880396, 103.8174738 1.3879495, 103.8173397 1.3878798, 103.8170601 1.3877191, 103.8170555 1.3877126, 103.8169390 1.3875788, 103.8168898 1.3875091, 103.8167359 1.3869202, 103.8167478 1.3868337, 103.8168966 1.3865862, 103.8172523 1.3864347, 103.8173617 1.3863926, 103.8174164 1.3864160, 103.8180457 1.3866852, 103.8182188 1.3867274, 103.8186751 1.3867802, 103.8187461 1.3867657, 103.8188536 1.3866874, 103.8189432 1.3865354, 103.8190168 1.3863911, 103.8190537 1.3863188, 103.8190996 1.3862177, 103.8191567 1.3860559, 103.8191957 1.3859384, 103.8192281 1.3858636, 103.8193037 1.3857296, 103.8193589 1.3856050, 103.8193678 1.3855858, 103.8194452 1.3853657, 103.8194521 1.3853498, 103.8194600 1.3852633, 103.8194694 1.3851594, 103.8194588 1.3849816, 103.8194108 1.3843330, 103.8193626 1.3835287, 103.8193411 1.3833891, 103.8193380 1.3833839, 103.8192960 1.3833114, 103.8192370 1.3832005, 103.8190094 1.3828075, 103.8190024 1.3827955, 103.8189434 1.3826935, 103.8189434 1.3826934, 103.8187710 1.3823958, 103.8186163 1.3821161, 103.8181340 1.3812833, 103.8177920 1.3806360, 103.8177597 1.3804952, 103.8177524 1.3804169, 103.8177748 1.3803085, 103.8178193 1.3802414, 103.8179046 1.3802003, 103.8180603 1.3801593, 103.8185139 1.3802754, 103.8185338 1.3802811, 103.8190467 1.3803986, 103.8195919 1.3805126, 103.8198876 1.3805455, 103.8199960 1.3805517, 103.8202913 1.3805541, 103.8204742 1.3805414, 103.8206929 1.3804711, 103.8207640 1.3804462, 103.8208711 1.3803717, 103.8210495 1.3801050, 103.8211163 1.3799572, 103.8212112 1.3798252, 103.8212366 1.3798050, 103.8213413 1.3797199, 103.8213439 1.3797186, 103.8215105 1.3796396, 103.8216442 1.3795872, 103.8217086 1.3795764, 103.8217739 1.3795820, 103.8221052 1.3796160, 103.8221998 1.3796380, 103.8222569 1.3796623, 103.8224530 1.3797360, 103.8225461 1.3797607, 103.8226074 1.3797650, 103.8226402 1.3797635, 103.8226889 1.3797491, 103.8227649 1.3797198, 103.8227954 1.3796945, 103.8228090 1.3796745, 103.8229676 1.3794862, 103.8230417 1.3794042, 103.8232977 1.3791076, 103.8235081 1.3788748, 103.8235618 1.3788281, 103.8237222 1.3787224, 103.8239438 1.3786512, 103.8241193 1.3786574, 103.8241575 1.3786603, 103.8241817 1.3786713, 103.8242045 1.3786884, 103.8242887 1.3787514, 103.8242939 1.3787587, 103.8244149 1.3789113, 103.8244162 1.3789130, 103.8245130 1.3790321, 103.8245408 1.3790707, 103.8246336 1.3791840, 103.8246416 1.3791952, 103.8248108 1.3793329, 103.8250168 1.3794777, 103.8251172 1.3795373, 103.8251433 1.3795556, 103.8251532 1.3795604, 103.8252282 1.3796040, 103.8252515 1.3796121, 103.8254219 1.3796813, 103.8254280 1.3796835, 103.8257131 1.3797572, 103.8258181 1.3797492, 103.8259078 1.3797271, 103.8260451 1.3796887, 103.8263955 1.3795416, 103.8265439 1.3794695, 103.8265866 1.3794515, 103.8271354 1.3791833, 103.8272820 1.3790936, 103.8273240 1.3790372, 103.8276021 1.3786434, 103.8276821 1.3784699, 103.8277148 1.3783589, 103.8277946 1.3777112, 103.8278039 1.3776359, 103.8278123 1.3775678, 103.8278319 1.3774085, 103.8276687 1.3773021, 103.8276606 1.3772971, 103.8276458 1.3772890, 103.8275850 1.3772589, 103.8275404 1.3772414, 103.8274902 1.3772218, 103.8270533 1.3770506, 103.8270073 1.3770326, 103.8269127 1.3769834, 103.8267315 1.3768415, 103.8265074 1.3766160, 103.8264191 1.3765046, 103.8263634 1.3764120, 103.8263287 1.3763313, 103.8263079 1.3762459, 103.8263006 1.3761910, 103.8263177 1.3759615, 103.8264553 1.3753783, 103.8265785 1.3746012, 103.8265855 1.3744193, 103.8265549 1.3742027, 103.8264919 1.3740221, 103.8264158 1.3738918, 103.8263069 1.3736759, 103.8263003 1.3735132, 103.8263218 1.3734455, 103.8264050 1.3733399, 103.8265623 1.3732268, 103.8267452 1.3731842, 103.8270377 1.3731464, 103.8270592 1.3731436, 103.8271283 1.3731271, 103.8271857 1.3730993, 103.8272551 1.3730659, 103.8273139 1.3730252, 103.8273979 1.3729620, 103.8274746 1.3728862, 103.8275480 1.3727932, 103.8276040 1.3727182, 103.8276650 1.3726135, 103.8277090 1.3725271, 103.8277609 1.3724266, 103.8277998 1.3723308, 103.8278269 1.3722522, 103.8278690 1.3721163, 103.8278997 1.3719905, 103.8279263 1.3718620, 103.8279435 1.3717628, 103.8279906 1.3713640, 103.8280001 1.3712823, 103.8280025 1.3712046, 103.8280063 1.3710757, 103.8280055 1.3709743, 103.8280047 1.3708658, 103.8279999 1.3707783, 103.8279912 1.3706828, 103.8279793 1.3706035, 103.8279661 1.3705309, 103.8279556 1.3704706, 103.8279471 1.3704405, 103.8279099 1.3703491, 103.8278812 1.3702753, 103.8278539 1.3702095, 103.8278300 1.3701672, 103.8278030 1.3701335, 103.8275086 1.3697560, 103.8274595 1.3696930, 103.8273913 1.3696008, 103.8273757 1.3695683, 103.8273572 1.3695183, 103.8273438 1.3694567, 103.8273325 1.3693569, 103.8273325 1.3693200, 103.8273329 1.3692681, 103.8273361 1.3692350, 103.8273426 1.3691933, 103.8273511 1.3691546, 103.8273614 1.3691184, 103.8273764 1.3690758, 103.8273942 1.3690345, 103.8274117 1.3690003, 103.8274321 1.3689658, 103.8274598 1.3689253, 103.8274776 1.3688945, 103.8274916 1.3688701, 103.8275016 1.3688527, 103.8278193 1.3683012, 103.8278458 1.3682551, 103.8280075 1.3679942, 103.8280123 1.3679864, 103.8283000 1.3674716, 103.8283336 1.3679942, 103.8295332 1.3679117, 103.8298087 1.3678942, 103.8300470 1.3678790, 103.8305977 1.3678370, 103.8307167 1.3678250, 103.8309412 1.3678022, 103.8312685 1.3677689, 103.8319355 1.3676682, 103.8325125 1.3675492, 103.8328047 1.3674821, 103.8330678 1.3674181, 103.8333142 1.3673480, 103.8333365 1.3673417, 103.8335757 1.3672680, 103.8339178 1.3671479, 103.8343734 1.3669903, 103.8351043 1.3667371, 103.8351048 1.3667370, 103.8356636 1.3665434, 103.8359783 1.3664344, 103.8367573 1.3661677, 103.8367783 1.3661604, 103.8367783 1.3661604, 103.8369444 1.3661030, 103.8392686 1.3652700, 103.8396594 1.3651112, 103.8400617 1.3649574, 103.8405117 1.3647937, 103.8410118 1.3646117, 103.8415691 1.3644977, 103.8421010 1.3643889, 103.8422795 1.3643523, 103.8429661 1.3642868, 103.8429659 1.3642866, 103.8429661 1.3642866, 103.8429663 1.3642867, 103.8429666 1.3642868, 103.8432672 1.3642645, 103.8432672 1.3642645, 103.8434931 1.3642507, 103.8437019 1.3642402, 103.8439097 1.3642319, 103.8441242 1.3642255, 103.8443488 1.3642213, 103.8445521 1.3642029, 103.8447938 1.3641810, 103.8450543 1.3641574, 103.8453100 1.3641343, 103.8455422 1.3641133, 103.8457832 1.3640778, 103.8459898 1.3640473, 103.8461771 1.3640066, 103.8465466 1.3639264, 103.8476165 1.3635855, 103.8478914 1.3634586, 103.8481600 1.3633297, 103.8484149 1.3632024, 103.8486577 1.3630763, 103.8489037 1.3629438, 103.8491854 1.3627859, 103.8493565 1.3626825, 103.8494975 1.3625785, 103.8496519 1.3624646, 103.8499239 1.3622639, 103.8513709 1.3611029, 103.8519430 1.3606529, 103.8522673 1.3603270, 103.8527507 1.3599152, 103.8528924 1.3597997, 103.8531038 1.3596084, 103.8532421 1.3594689, 103.8533918 1.3592977, 103.8534799 1.3591754, 103.8535814 1.3590265, 103.8536939 1.3588490, 103.8539335 1.3584423, 103.8544419 1.3573663, 103.8547757 1.3568123, 103.8547955 1.3567795, 103.8548918 1.3566503, 103.8551156 1.3564289, 103.8552170 1.3563286, 103.8554247 1.3561742, 103.8557491 1.3559329, 103.8563276 1.3556472, 103.8568629 1.3555123, 103.8569138 1.3561330, 103.8569436 1.3563630, 103.8570936 1.3571602, 103.8573912 1.3581587, 103.8577659 1.3592158, 103.8578386 1.3594208, 103.8578942 1.3595763, 103.8579026 1.3595999, 103.8579769 1.3598071, 103.8580558 1.3600289, 103.8581376 1.3602586, 103.8581450 1.3602795, 103.8582921 1.3606921, 103.8582950 1.3607000, 103.8583706 1.3609098, 103.8584685 1.3611848, 103.8585477 1.3614076, 103.8586307 1.3616414, 103.8592405 1.3633512, 103.8593055 1.3635324, 103.8593797 1.3637393, 103.8594457 1.3639228, 103.8595097 1.3641053, 103.8595917 1.3643381, 103.8596625 1.3645334, 103.8597255 1.3647097, 103.8598192 1.3649723, 103.8598855 1.3651554, 103.8599691 1.3653922, 103.8603851 1.3665603, 103.8607126 1.3675175, 103.8608700 1.3682611, 103.8609245 1.3689047, 103.8609268 1.3691552, 103.8609131 1.3694167, 103.8609112 1.3694523, 103.8608701 1.3698241, 103.8608255 1.3700907, 103.8607470 1.3704307, 103.8605418 1.3710484, 103.8604816 1.3711885, 103.8601331 1.3719982, 103.8595812 1.3732509, 103.8594207 1.3736170, 103.8591592 1.3743502, 103.8589137 1.3750690, 103.8587910 1.3755856, 103.8586459 1.3761584, 103.8585461 1.3765501, 103.8585343 1.3765964, 103.8584451 1.3770793, 103.8583558 1.3776633, 103.8583101 1.3780315, 103.8582888 1.3782024, 103.8582746 1.3786219, 103.8582708 1.3787573, 103.8582684 1.3788558, 103.8582666 1.3789583, 103.8582646 1.3790867, 103.8582644 1.3791865, 103.8582701 1.3793422, 103.8582750 1.3794986, 103.8582785 1.3796142, 103.8582788 1.3797195, 103.8582825 1.3798322, 103.8582902 1.3800136, 103.8582924 1.3801525, 103.8582962 1.3802458, 103.8583844 1.3828031, 103.8583844 1.3838973, 103.8583553 1.3850375, 103.8583365 1.3854259, 103.8582474 1.3875667, 103.8581733 1.3899193, 103.8581504 1.3904687, 103.8581129 1.3911019, 103.8581115 1.3911117, 103.8580580 1.3927976, 103.8580462 1.3931683, 103.8580244 1.3933191, 103.8580058 1.3934481, 103.8579933 1.3935345, 103.8579849 1.3935925, 103.8579560 1.3937925, 103.8578198 1.3947359, 103.8577184 1.3953000, 103.8576638 1.3956041, 103.8574926 1.3961640, 103.8573955 1.3962912, 103.8573933 1.3962957, 103.8573143 1.3963983, 103.8572073 1.3965373))"
